Unit ID,Unit Name,Unit name local script,Fuel type,Unit type,Country/Area,"Subnational unit (province, state)",Latitude,Longitude,Location accuracy,Status,Status year,Discovery year,Production start year,Operator,Owner,Parent,Onshore/Offshore,Production Type,Wiki URL
OG0000329,Pina?na,Pina?na,oil and gas,field,Brazil,Bahia,-13.771,-38.873,exact,decommissioned,2023,1981,,,OP Energia (100%),3R Petroleum (100%),Offshore,Conventional,"https://www.gem.wiki/Pina?na_Oil_and_Gas_Field_(Bahia,_Brazil)"
OG0000335,Pitangola,Pitangola,oil and gas,field,Brazil,Rio de Janeiro,-23.385,-41.437,exact,operating,2024,2011,,Equinor Brasil,Equinor Brasil (60%);PRIO (40%),Equinor ASA (60%);PRIO (40%),Offshore,Conventional,"https://www.gem.wiki/Pitangola_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)"
OG0000339,Polvo,Polvo,oil and gas,field,Brazil,Rio de Janeiro,-23.1,-40.98,exact,operating,2024,2004,2007,PRIO,PRIO (100%),PRIO (100%),Offshore,Conventional,"https://www.gem.wiki/Polvo_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)"
OG0000377,Rio Urucu,Rio Urucu,oil and gas,field,Brazil,Amazonas,-4.864,-65.287,exact,operating,2024,1986,1988,Petrobras,Petrobras (100%),Petr?leo Brasileiro S.A. (100%),Onshore,Conventional,"https://www.gem.wiki/Rio_Urucu_Oil_and_Gas_Field_(Amazonas,_Brazil)"
OG0000383,Roncador,Roncador,oil and gas,field,Brazil,Rio de Janeiro,-21.94,-39.746,exact,operating,2024,1996,1999,Petrobras,Petrobras (75%);Equinor Energy (25%),Petr?leo Brasileiro S.A. (75%);Equinor ASA (25%),Offshore,Conventional,"https://www.gem.wiki/Roncador_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)"
OG0000394,Sapinho?,Sapinho?,oil and gas,field,Brazil,S?o Paulo,-25.768,-43.193,exact,operating,2024,2008,2013,Petrobras,Petrobras (45%);Shell Brasil (30%);Repsol Sinopec (25%),Petr?leo Brasileiro S.A. (45%);Shell plc (30%);Repsol Resources UK (nan%),Offshore,Unconventional,"https://www.gem.wiki/Sapinho?_Oil_and_Gas_Field_(S?o_Paulo,_Brazil)"
OG0000399,Sepia,S?pia,oil and gas,field,Brazil,Rio de Janeiro,-25.208,-42.545,exact,operating,2024,2012,2021,Petrobras,Petrobras (100%),Petr?leo Brasileiro S.A. (100%),Offshore,Unconventional,"https://www.gem.wiki/Sepia_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)"
OG0000400,Sepia Leste,S?pia Leste,oil and gas,field,Brazil,Rio de Janeiro,-25.209,-42.484,exact,operating,2024,2008,2021,Petrobras,Petrobras (80%);Petrogal Brasil (20%),"Petr?leo Brasileiro S.A. (80%);Galp Energia, SGPS, S.A. (20%)",Offshore,Unconventional,"https://www.gem.wiki/Sepia_Leste_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)"
OG0000413,Sudoeste de Sapinho?,Sudoeste de Sapinho?,oil and gas,field,Brazil,S?o Paulo,-25.866,-43.265,exact,operating,2024,2008,2013,Petrobras,Petrobras (45%);Shell Brasil (30%);Repsol Sinopec (25%),Petr?leo Brasileiro S.A. (45%);Shell plc (30%);Repsol Resources UK (nan%),Offshore,Unconventional,"https://www.gem.wiki/Sudoeste_de_Sapinho?_Oil_and_Gas_Field_(S?o_Paulo,_Brazil)"
OG0000414,Sul de Berbig?o,Sul de Berbig?o,oil and gas,field,Brazil,Rio de Janeiro,-25.085,-42.663,exact,operating,2024,,,Petrobras,Petrobras (100%),Petr?leo Brasileiro S.A. (100%),Offshore,Unconventional,"https://www.gem.wiki/Sul_de_Berbig?o_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)"
OG0000419,Sul de Tupi,Sul de Tupi,oil and gas,field,Brazil,Rio de Janeiro,-25.688,-42.834,exact,operating,2024,2013,2017,Petrobras,Petrobras (100%),Petr?leo Brasileiro S.A. (100%),Offshore,Unconventional,"https://www.gem.wiki/Sul_de_Tupi_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)"
OG0000420,Sururu,Sururu,oil and gas,field,Brazil,Rio de Janeiro,-24.979,-42.593,exact,operating,2024,2008,2018,Petrobras,Petrobras (42.5%);Petrogal Brasil (10%);Shell Brasil (25%);TotalEnergies (22.5%),"Petr?leo Brasileiro S.A. (42.5%);Galp Energia, SGPS, S.A. (10%);Shell plc (25%);TotalEnergies (22.5%)",Offshore,Unconventional,"https://www.gem.wiki/Sururu_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)"
OG0000431,Tamba?,Tamba?,gas,field,Brazil,Rio de Janeiro,-24.16,-42.698,exact,operating,2023,2002,2012,,Petrobras (100%),Petr?leo Brasileiro S.A. (100%),Offshore,Conventional,"https://www.gem.wiki/Tamba?_Gas_Field_(Rio_de_Janeiro,_Brazil)"
OG0000432,Tambuat?,Tambuat?,oil and gas,field,Brazil,Rio de Janeiro,-24.475,-42.471,exact,operating,2024,2001,,Petrobras,Petrobras (100%),Petr?leo Brasileiro S.A. (100%),Offshore,Unconventional,"https://www.gem.wiki/Tambuat?_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)"
OG0000438,Tartaruga Verde,Tartaruga Verde,oil and gas,field,Brazil,Rio de Janeiro,-22.959,-40.688,exact,operating,2024,2009,2014,Petrobras,Petrobras (50%);Petronas (50%),Petr?leo Brasileiro S.A. (50%);Petroliam Nasional Berhad (Petronas) (50%),Offshore,Conventional,"https://www.gem.wiki/Tartaruga_Verde_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)"
OG0000439,Tartaruga Verde Sudoeste,Tartaruga Verde Sudoeste,oil and gas,field,Brazil,Rio de Janeiro,-23,-40.759,exact,operating,2024,2010,2018,Petrobras,Petrobras (100%),Petr?leo Brasileiro S.A. (100%),Offshore,Conventional,"https://www.gem.wiki/Tartaruga_Verde_Sudoeste_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)"
OG0000450,Tubar?o Martelo,Tubar?o Martelo,oil and gas,field,Brazil,Rio de Janeiro,-23.121,-41.085,exact,operating,2024,2011,2013,PRIO,PRIO (80%);Dommo Energia (20%),PRIO (80%);Dommo Energia (20%),Offshore,Conventional,"https://www.gem.wiki/Tubar?o_Martelo_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)"
OG0000452,Tupi,Tupi,oil and gas,field,Brazil,Rio de Janeiro,-25.398,-42.839,exact,operating,2024,2006,2010,Petrobras,Petrobras (65%);Shell Brasil (25%);Petrogal Brasil (10%),"Petr?leo Brasileiro S.A. (65%);Shell plc (25%);Galp Energia, SGPS, S.A. (10%)",Offshore,Unconventional,"https://www.gem.wiki/Tupi_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)"
OG0000459,Urugu? (Petrobras),Urugu?,oil and gas,field,Brazil,Rio de Janeiro,-24.314,-42.682,exact,operating,2024,2002,2010,Petrobras,Petrobras (100%),Petr?leo Brasileiro S.A. (100%),Offshore,Conventional,"https://www.gem.wiki/Urugu?_(Petrobras)_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)"
OG0000466,Voador,Voador,oil and gas,field,Brazil,Rio de Janeiro,-22.381,-40.148,exact,operating,2023,1987,1992,Petrobras,Petrobras (100%),Petr?leo Brasileiro S.A. (100%),Offshore,Unconventional,"https://www.gem.wiki/Voador_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)"
OG0000470,?gua Grande,?gua Grande,oil and gas,field,Brazil,Bahia,-12.371,-38.344,exact,operating,2024,1951,1951,3R Rio Ventura,3R Rio Ventura (100%),3R Petroleum (100%),Onshore,Conventional,"https://www.gem.wiki/?gua_Grande_Oil_and_Gas_Field_(Bahia,_Brazil)"
OG0000471,Aphrodite,,oil and gas,field,Cyprus,,33.184677,33.341657,exact,discovered,2024,2011,2029 (expected),Noble Energy,Noble Energy (35%);Shell plc (35%);NewMed Energy (30%),Chevron (35%);Shell plc (35%);Delek Group (30%),Offshore,Conventional,https://www.gem.wiki/Aphrodite_Oil_and_Gas_Field_(Cyprus)
OG0000472,Calypso,,gas,field,Cyprus,,33.5252,31.7766,exact,discovered,2024,2018,,Eni S.P.A.,Eni S.P.A. (50%);TotalEnergies (50%),Eni S.P.A. (50%);TotalEnergies (50%),Offshore,Conventional,https://www.gem.wiki/Calypso_Gas_Field_(Cyprus)
OG0000473,Glaucus,,gas,field,Cyprus,,33.4579,31.71154,exact,discovered,2024,2019,,ExxonMobil,ExxonMobil (60%);Qatar Petroleum (40%),ExxonMobil (60%);QatarEnergy (40%),Offshore,Conventional,https://www.gem.wiki/Glaucus_Gas_Field_(Cyprus)
OG0000474,Lacq,,gas,field,France,,43.41667,-0.71667,approximate,decommissioned,2013,1951,1957,TotalEnergies,TotalEnergies;Sobegi;Arkema,TotalEnergies;TotalEnergies;Arkema,Onshore,Conventional,https://www.gem.wiki/Lacq_Gas_Field_(France)
OG0000475,Mellion-Rousse,,gas,field,France,,43.25,-0.5,approximate,decommissioned,2013,1965,,TotalEnergies,,,Onshore,Conventional,https://www.gem.wiki/Mellion-Rousse_Gas_Field_(France)
OG0000479,Aitingen,,oil and gas,field,Germany,,,,,operating,2022,1976,,Wintershall DEA,,,Unknown,Conventional,https://www.gem.wiki/Aitingen_Oil_and_Gas_Field_(Germany)
OG0000481,Alfeld-Elze/Hildesheimer-Wald,,gas,field,Germany,,52.1359,9.744,exact,operating,2022,1972,1972,5P Energy GmbH,,,Onshore,Conventional,https://www.gem.wiki/Alfeld-Elze/Hildesheimer-Wald_Gas_Field_(Germany)
OG0000483,Apeldorn,,gas,field,Germany,,52.7575,7.363,exact,operating,2022,1963,1963,Neptune,,,Onshore,Conventional,https://www.gem.wiki/Apeldorn_Gas_Field_(Germany)
OG0000484,Bahrenborstel/Burgmoor/Uchte (Zechstein),,gas,field,Germany,,52.53695,8.806,exact,operating,2022,1962,1962,ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/Bahrenborstel/Burgmoor/Uchte_(Zechstein)_Gas_Field_(Germany)
OG0000485,Bahrenborstel/Uchte (Buntsandstein),,gas,field,Germany,,52.5114,8.8295,exact,operating,2022,1962,1962,ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/Bahrenborstel/Uchte_(Buntsandstein)_Gas_Field_(Germany)
OG0000486,Barenburg,,oil and gas,field,Germany,,52.6394,8.794,exact,operating,2022,1953,1953,ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/Barenburg_Oil_and_Gas_Field_(Germany)
OG0000488,Barenburg/Buchhorst (Buntsandstein),,gas,field,Germany,,52.6584,8.764,exact,operating,2022,1959,1959,ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/Barenburg/Buchhorst_(Buntsandstein)_Gas_Field_(Germany)
OG0000489,Barrien,,gas,field,Germany,,52.9778,8.829,exact,operating,2022,1964,1964,Wintershall DEA,,,Onshore,Conventional,https://www.gem.wiki/Barrien_Gas_Field_(Germany)
OG0000493,Bramberge,,oil and gas,field,Germany,,52.6167,7.345,exact,operating,2022,1957,1957,Neptune,,,Onshore,Conventional,https://www.gem.wiki/Bramberge_Oil_and_Gas_Field_(Germany)
OG0000494,Brettorf/Brinkholz/Neerstedt,,gas,field,Germany,,52.9529,8.402,exact,operating,2022,1977,1979,ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/Brettorf/Brinkholz/Neerstedt_Gas_Field_(Germany)
OG0000495,Buchhorst/Barenburg (Zechstein),,gas,field,Germany,,52.64465,8.745,exact,operating,2022,1959,1959,ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/Buchhorst/Barenburg_(Zechstein)_Gas_Field_(Germany)
OG0000500,Cappeln (Zechstein),,gas,field,Germany,,52.8027,8.095,exact,operating,2022,1970,1970,ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/Cappeln_(Zechstein)_Gas_Field_(Germany)
OG0000501,Deblinghausen,,gas,field,Germany,,52.5924,8.99,exact,operating,2022,1958,1958,ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/Deblinghausen_Gas_Field_(Germany)
OG0000502,Dethlingen,,gas,field,Germany,,52.9553,10.169,exact,operating,2022,1971,1971,Wintershall DEA; ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/Dethlingen_Gas_Field_(Germany)
OG0000503,D?tlingen (Zechstein),,gas,field,Germany,,52.9126,8.354,exact,operating,2022,1965,1965,ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/D?tlingen_(Zechstein)_Gas_Field_(Germany)
OG0000507,D?sten,,gas,field,Germany,,,,,,,2012,,Wintershall DEA,,,Unknown,Conventional,https://www.gem.wiki/D?sten_Gas_Field_(Germany)
OG0000512,Emlichheim,,oil and gas,field,Germany,,52.6457,6.87,exact,operating,2022,1944,1944,Wintershall DEA,Wintershall DEA (90%);MEEG (10%),BASF SE (65.4%);LetterOne Holdings (24.6%);ExxonMobil (10%),Onshore,Conventional,https://www.gem.wiki/Emlichheim_Oil_and_Gas_Field_(Germany)
OG0000515,Entenschnabel (Duckbill),,gas,field,Germany,,,,,,,,2000,Wintershall DEA,,,Unknown,Conventional,https://www.gem.wiki/Entenschnabel_(Duckbill)_Gas_Field_(Germany)
OG0000519,Georgsdorf,,oil and gas,field,Germany,,,,,operating,2022,1944,,ExxonMobil Production Deutschland GmbH,,,Unknown,Conventional,https://www.gem.wiki/Georgsdorf_Oil_and_Gas_Field_(Germany)
OG0000521,Goldenstedt/Oythe (Karbon),,gas,field,Germany,,52.75,8.315,exact,operating,2022,1959,1959,ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/Goldenstedt/Oythe_(Karbon)_Gas_Field_(Germany)
OG0000522,Goldenstedt/Visbek (Zechstein),,gas,field,Germany,,52.7957,8.259,exact,operating,2022,1962,1971,ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/Goldenstedt/Visbek_(Zechstein)_Gas_Field_(Germany)
OG0000527,Hamwiede,,gas,field,Germany,,52.9208,9.448,exact,operating,2022,1968,1968,ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/Hamwiede_Gas_Field_(Germany)
OG0000528,Hankensb?ttel,,oil and gas,field,Germany,,52.7093,10.609,exact,operating,2022,1954,1954,Wintershall DEA; ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/Hankensb?ttel_Oil_and_Gas_Field_(Germany)
OG0000533,Hemmelte/Kneheim/Vahren (Zechstein),,gas,field,Germany,,52.8029,7.958,exact,operating,2022,1980,1984,ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/Hemmelte/Kneheim/Vahren_(Zechstein)_Gas_Field_(Germany)
OG0000535,Hengstlage (Buntsandstein),,gas,field,Germany,,52.9944,8.214,exact,operating,2022,1963,1963,ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/Hengstlage_(Buntsandstein)_Gas_Field_(Germany)
OG0000536,Hengstlage/Sage/Sagermeer (Zechstein),,gas,field,Germany,,52.9809,8.169,exact,operating,2022,1968,1968,ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/Hengstlage/Sage/Sagermeer_(Zechstein)_Gas_Field_(Germany)
OG0000537,Husum/Schneeren,,gas,field,Germany,,52.5336,9.289,exact,operating,2022,1986,1987,ExxonMobil Production Deutschland GmbH; Neptune,,,Onshore,Conventional,https://www.gem.wiki/Husum/Schneeren_Gas_Field_(Germany)
OG0000543,Itterbeck-Halle/Getelo (Karbon),,gas,field,Germany,,52.4564,6.89,exact,operating,2022,1951,1951,Neptune,,,Onshore,Conventional,https://www.gem.wiki/Itterbeck-Halle/Getelo_(Karbon)_Gas_Field_(Germany)
OG0000548,Klosterseelte/Kirchseelte/Ortholz,,gas,field,Germany,,52.9305,8.679,exact,operating,2022,1985,1987,ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/Klosterseelte/Kirchseelte/Ortholz_Gas_Field_(Germany)
OG0000566,Mittelplate/Dieksand,,oil and gas,field,Germany,,54.02597724,8.730460964,exact,operating,2022,1980,1987,Wintershall DEA,Wintershall DEA (100%),BASF SE (72.7%);LetterOne Holdings (27.3%),Unknown,Conventional,https://www.gem.wiki/Mittelplate/Dieksand_Oil_and_Gas_Field_(Germany)
OG0000569,Nordsee A6/B4,,oil and gas,field,Germany,,55.8007,3.979,exact,operating,2019,1974,2000,Wintershall DEA,,,Offshore,Conventional,https://www.gem.wiki/Nordsee_A6/B4_Oil_and_Gas_Field_(Germany)
OG0000579,Ringe (Karbon),,gas,field,Germany,,52.6082,6.947,exact,operating,2022,1998,1998,Neptune,,,Onshore,Conventional,https://www.gem.wiki/Ringe_(Karbon)_Gas_Field_(Germany)
OG0000580,Ringe (?l),,oil and gas,field,Germany,,52.6084,6.944,exact,operating,2019,1998,1998,Neptune,,,Onshore,Conventional,https://www.gem.wiki/Ringe_(?l)_Oil_and_Gas_Field_(Germany)
OG0000581,Rotenburg/Taaken,,gas,field,Germany,,53.1357,9.346,exact,operating,2022,1982,1982,Wintershall DEA; ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/Rotenburg/Taaken_Gas_Field_(Germany)
OG0000582,R?merberg,,oil and gas,field,Germany,,,,,operating,2022,2003,,Neptune,,,Unknown,Conventional,https://www.gem.wiki/R?merberg_Oil_and_Gas_Field_(Germany)
OG0000583,R?hle,,oil and gas,field,Germany,,,,,operating,2022,1949,,ExxonMobil Production Deutschland GmbH; Neptune; Wintershall DEA,,,Unknown,Conventional,https://www.gem.wiki/R?hle_Oil_and_Gas_Field_(Germany)
OG0000589,Salzwedel (Altmark/Sanne/Wenze),,gas,field,Germany,,52.88333,11.06667,approximate,operating,2022,1968,,Neptune,,,Onshore,Conventional,https://www.gem.wiki/Salzwedel_(Altmark/Sanne/Wenze)_Gas_Field_(Germany)
OG0000590,Scheerhorn,,oil and gas,field,Germany,,52.5705,6.995,exact,operating,2022,1949,1949,Neptune,,,Onshore,Conventional,https://www.gem.wiki/Scheerhorn_Oil_and_Gas_Field_(Germany)
OG0000594,Siedenburg/Staffhorst (Buntsandstein),,gas,field,Germany,,52.6741,8.979,exact,operating,2022,1963,1963,ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/Siedenburg/Staffhorst_(Buntsandstein)_Gas_Field_(Germany)
OG0000595,Siedenburg/Staffhorst (Zechstein),,gas,field,Germany,,,,,operating,2022,1963,1963,Wintershall DEA; ExxonMobil Production Deutschland GmbH,,,Unknown,Conventional,https://www.gem.wiki/Siedenburg/Staffhorst_(Zechstein)_Gas_Field_(Germany)
OG0000598,Staffhorst-Nord/P?psen,,gas,field,Germany,,52.7219,8.957,exact,operating,2022,1973,1973,Wintershall DEA,,,Onshore,Conventional,https://www.gem.wiki/Staffhorst-Nord/P?psen_Gas_Field_(Germany)
OG0000601,S?hlingen,,gas,field,Germany,,53.0725,9.613,exact,operating,2022,1980,1980,ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/S?hlingen_Gas_Field_(Germany)
OG0000602,Th?nse (Jura),,oil and gas,field,Germany,,,,,operating,2022,1952,1952,ExxonMobil Production Deutschland GmbH,,,Unknown,Conventional,https://www.gem.wiki/Th?nse_(Jura)_Oil_and_Gas_Field_(Germany)
OG0000605,Uttum,,gas,field,Germany,,53.4504,7.149,exact,operating,2022,1970,1970,ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/Uttum_Gas_Field_(Germany)
OG0000607,Varnhorn/Quaadmoor/W?stend?llen (Zechstein),,gas,field,Germany,,52.8341,8.3505,exact,operating,2022,1968,1968,ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/Varnhorn/Quaadmoor/W?stend?llen_(Zechstein)_Gas_Field_(Germany)
OG0000609,Vorhop,,oil and gas,field,Germany,,52.6117,10.638,exact,operating,2022,1952,1952,"Vermilion Energy Germany GmbH & Co. KG,",,,Onshore,Conventional,https://www.gem.wiki/Vorhop_Oil_and_Gas_Field_(Germany)
OG0000610,V?lkersen/V?lkersen-Nord,V?lkersen,gas,field,Germany,,53.0007,9.233,exact,operating,2022,1992,1994,Wintershall DEA,Wintershall Dea (100%),,Onshore,Conventional,https://www.gem.wiki/V?lkersen/V?lkersen-Nord_Gas_Field_(Germany)
OG0000612,Walsrode Z4/Idsingen,,gas,field,Germany,,52.8984,9.539,exact,operating,2022,1980,1980,ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/Walsrode_Z4/Idsingen_Gas_Field_(Germany)
OG0000614,Wardb?hmen/Bleckmar,,gas,field,Germany,,52.8415,9.894,exact,operating,2022,1987,1987,Wintershall DEA,,,Onshore,Conventional,https://www.gem.wiki/Wardb?hmen/Bleckmar_Gas_Field_(Germany)
OG0000616,Weissenmoor,,gas,field,Germany,,52.995,9.446,exact,operating,2022,1996,1996,Wintershall DEA,,,Onshore,Conventional,https://www.gem.wiki/Weissenmoor_Gas_Field_(Germany)
OG0000620,Wietingsmoor (Karbon),,gas,field,Germany,,52.7033,8.652,exact,operating,2022,1968,1968,ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/Wietingsmoor_(Karbon)_Gas_Field_(Germany)
OG0000621,Wietingsmoor (Zechstein),,gas,field,Germany,,52.703,8.649,exact,operating,2022,1968,1968,ExxonMobil Production Deutschland GmbH,,,Onshore,Conventional,https://www.gem.wiki/Wietingsmoor_(Zechstein)_Gas_Field_(Germany)
OG0000623,Algyo,Algy?,oil and gas,field,Hungary,,46.33333,20.25,approximate,operating,2023,1965,1965,EMSZ Elso Magyar Szenhidrogen Koncesszios,MOL Hungarian Oil and Gas,MOL Group,Onshore,Conventional,https://www.gem.wiki/Algyo_Oil_and_Gas_Field_(Hungary)
OG0000627,Beckett,,oil and gas,field,Ireland,,50.823,-11.836,approximate,discovered,2021,2016,,Europa Oil & Gas Ltd,Europa Oil & Gas Ltd (100%),Europa Oil & Gas (Holdings) PLC (100%),Offshore,Conventional,https://www.gem.wiki/Beckett_Oil_and_Gas_Field_(Ireland)
OG0000628,Corrib,,oil and gas,field,Ireland,,54.329,-11.063,exact,operating,2023,1996,2015,Vermilion Exploration and Production Ireland Limited (VEPIL),Nephin Energy (43.5%);Vermilion Energy (56.5%),Canada Pension Plan Investment Board (43.5%);Vermilion Energy (56.5%),Offshore,Conventional,https://www.gem.wiki/Corrib_Oil_and_Gas_Field_(Ireland)
OG0000631,Edgeworth,,oil and gas,field,Ireland,,50.804,-11.572,approximate,discovered,2017,,,Europa Oil & Gas Ltd,,,Offshore,Conventional,https://www.gem.wiki/Edgeworth_Oil_and_Gas_Field_(Ireland)
OG0000632,Ervine,,oil and gas,field,Ireland,,50.804,-11.572,approximate,discovered,2017,,,Europa Oil & Gas Ltd,,,Offshore,Conventional,https://www.gem.wiki/Ervine_Oil_and_Gas_Field_(Ireland)
OG0000635,Inishkea,,gas,field,Ireland,,50.804,-11.572,approximate,discovered,2023,,,Europa Oil & Gas Ltd,,,Offshore,Conventional,https://www.gem.wiki/Inishkea_Gas_Field_(Ireland)
OG0000636,Kiely East,,oil and gas,field,Ireland,,51.497,-13.141,approximate,discovered,2019,,,Europa Oil & Gas Ltd,,,Offshore,Conventional,https://www.gem.wiki/Kiely_East_Oil_and_Gas_Field_(Ireland)
OG0000637,Kiely West,,oil and gas,field,Ireland,,51.497,-13.141,approximate,discovered,2019,,,Europa Oil & Gas Ltd,,,Offshore,Conventional,https://www.gem.wiki/Kiely_West_Oil_and_Gas_Field_(Ireland)
OG0000639,PR3,,oil and gas,field,Ireland,,50.804,-11.572,approximate,discovered,2017,,,Europa Oil & Gas Ltd,,,Offshore,Conventional,https://www.gem.wiki/PR3_Oil_and_Gas_Field_(Ireland)
OG0000641,Shaw,,oil and gas,field,Ireland,,50.823,-11.836,approximate,discovered,2018,2016,,Europa Oil & Gas Ltd,,,Offshore,Conventional,https://www.gem.wiki/Shaw_Oil_and_Gas_Field_(Ireland)
OG0000644,The Edge,,gas,field,Ireland,,54.328942,-10.808121,approximate,discovered,2020,,,Europa Oil & Gas Ltd,,,Offshore,Conventional,https://www.gem.wiki/The_Edge_Gas_Field_(Ireland)
OG0000645,Wilde,,oil and gas,field,Ireland,,,,,discovered,2021,2016,,Europa Oil & Gas Ltd,,,Unknown,Conventional,https://www.gem.wiki/Wilde_Oil_and_Gas_Field_(Ireland)
OG0000647,Karish,????,oil and gas,field,Israel,,33.2283,34.289,exact,operating,2024,2013,2022,Energean,Energean (100%),Energean (100%),Offshore,Conventional,https://www.gem.wiki/Karish_Oil_and_Gas_Field_(Israel)
OG0000648,Karish North,,oil and gas,field,Israel,,33.258788,34.339731,exact,operating,2024,2019,2024,Energean,Energean (100%),Energean (100%),Offshore,Conventional,https://www.gem.wiki/Karish_North_Oil_and_Gas_Field_(Israel)
OG0000649,Leviathan,??????,gas,field,Israel,,33.0014,33.649,exact,operating,2024,2010,2019,Chevron,Chevron (39.7%);NewMed Energy (45.3%);Ratio Oil Exploration (15%),Chevron (39.7%);Delek Group (45.3%);Ratio Petroleum (15%),Offshore,Conventional,https://www.gem.wiki/Leviathan_Gas_Field_(Israel)
